t,pv,P_pv_kW
22,pv051,3152.3946977897467
22,pv052,3152.3946977897467
22,pv053,3152.3946977897467
22,pv054,3152.3946977897467
22,pv061,945.7184093369241
22,pv062,945.7184093369241
22,pv063,945.7184093369241
22,pv064,945.7184093369241
22,pv071,945.7184093369241
22,pv072,945.7184093369241
22,pv073,945.7184093369241
22,pv074,945.7184093369241
22,pv081,945.7184093369241
22,pv082,945.7184093369241
22,pv083,945.7184093369241
22,pv084,945.7184093369241
22,pv091,945.7184093369241
22,pv092,945.7184093369241
22,pv093,945.7184093369241
22,pv094,945.7184093369241
22,pv101,945.7184093369241
22,pv102,945.7184093369241
22,pv103,945.7184093369241
22,pv104,945.7184093369241
22,pv111,945.7184093369241
22,pv112,945.7184093369241
22,pv113,945.7184093369241
22,pv114,945.7184093369241
23,pv011,3101.3079579857504
23,pv012,3101.3079579857504
23,pv013,3101.3079579857504
23,pv014,3101.3079579857504
23,pv021,3101.3079579857504
23,pv022,3101.3079579857504
23,pv023,3101.3079579857504
23,pv024,3101.3079579857504
23,pv031,3101.3079579857504
23,pv032,3101.3079579857504
23,pv033,3101.3079579857504
23,pv034,3101.3079579857504
23,pv041,3101.3079579857504
23,pv042,3101.3079579857504
23,pv043,3101.3079579857504
23,pv044,3101.3079579857504
23,pv051,3101.3079579857504
23,pv052,3101.3079579857504
23,pv053,3101.3079579857504
23,pv054,3101.3079579857504
23,pv061,930.3923873957251
23,pv062,930.3923873957251
23,pv063,930.3923873957251
23,pv064,930.3923873957251
23,pv071,930.3923873957251
23,pv072,930.3923873957251
23,pv073,930.3923873957251
23,pv074,930.3923873957251
23,pv081,930.3923873957251
23,pv082,930.3923873957251
23,pv083,930.3923873957251
23,pv084,930.3923873957251
23,pv091,930.3923873957251
23,pv092,930.3923873957251
23,pv093,930.3923873957251
23,pv094,930.3923873957251
23,pv101,930.3923873957251
23,pv102,930.3923873957251
23,pv103,930.3923873957251
23,pv104,930.3923873957251
23,pv111,930.3923873957251
23,pv112,930.3923873957251
23,pv113,930.3923873957251
23,pv114,930.3923873957251
24,pv011,3139.6230131759485
24,pv012,3139.6230131759485
24,pv013,3139.6230131759485
24,pv014,3139.6230131759485
24,pv021,3139.6230131759485
24,pv022,3139.6230131759485
24,pv023,3139.6230131759485
24,pv024,3139.6230131759485
24,pv031,3139.6230131759485
24,pv032,3139.6230131759485
24,pv033,3139.6230131759485
24,pv034,3139.6230131759485
24,pv041,3139.6230131759485
24,pv042,3139.6230131759485
24,pv043,3139.6230131759485
24,pv044,3139.6230131759485
24,pv051,3139.6230131759485
24,pv052,3139.6230131759485
24,pv053,3139.6230131759485
24,pv054,3139.6230131759485
24,pv061,941.8869039527846
24,pv062,941.8869039527846
24,pv063,941.8869039527846
24,pv064,941.8869039527846
24,pv071,941.8869039527846
24,pv072,941.8869039527846
24,pv073,941.8869039527846
24,pv074,941.8869039527846
24,pv081,941.8869039527846
24,pv082,941.8869039527846
24,pv083,941.8869039527846
24,pv084,941.8869039527846
24,pv091,941.8869039527846
24,pv092,941.8869039527846
24,pv093,941.8869039527846
24,pv094,941.8869039527846
24,pv101,941.8869039527846
24,pv102,941.8869039527846
24,pv103,941.8869039527846
24,pv104,941.8869039527846
24,pv111,941.8869039527846
24,pv112,941.8869039527846
24,pv113,941.8869039527846
24,pv114,941.8869039527846
25,pv011,3075.7645880583123
25,pv012,3075.7645880583123
25,pv013,3075.7645880583123
25,pv014,3075.7645880583123
25,pv021,3075.7645880583123
25,pv022,3075.7645880583123
25,pv023,3075.7645880583123
25,pv024,3075.7645880583123
25,pv031,3075.7645880583123
25,pv032,3075.7645880583123
25,pv033,3075.7645880583123
25,pv034,3075.7645880583123
25,pv041,3075.7645880583123
25,pv042,3075.7645880583123
25,pv043,3075.7645880583123
25,pv044,3075.7645880583123
25,pv051,3075.7645880583123
25,pv052,3075.7645880583123
25,pv053,3075.7645880583123
25,pv054,3075.7645880583123
25,pv061,922.7293764174938
25,pv062,922.7293764174938
25,pv063,922.7293764174938
25,pv064,922.7293764174938
25,pv071,922.7293764174938
25,pv072,922.7293764174938
25,pv073,922.7293764174938
25,pv074,922.7293764174938
25,pv081,922.7293764174938
25,pv082,922.7293764174938
25,pv083,922.7293764174938
25,pv084,922.7293764174938
25,pv091,922.7293764174938
25,pv092,922.7293764174938
25,pv093,922.7293764174938
25,pv094,922.7293764174938
25,pv101,922.7293764174938
25,pv102,922.7293764174938
25,pv103,922.7293764174938
25,pv104,922.7293764174938
25,pv111,922.7293764174938
25,pv112,922.7293764174938
25,pv113,922.7293764174938
25,pv114,922.7293764174938
26,pv011,3062.9929035730024
26,pv012,3062.9929035730024
26,pv013,3062.9929035730024
26,pv014,3062.9929035730024
26,pv021,3062.9929035730024
26,pv022,3062.9929035730024
26,pv023,3062.9929035730024
26,pv024,3062.9929035730024
26,pv031,3062.9929035730024
26,pv032,3062.9929035730024
26,pv033,3062.9929035730024
26,pv034,3062.9929035730024
26,pv041,3062.9929035730024
26,pv042,3062.9929035730024
26,pv043,3062.9929035730024
26,pv044,3062.9929035730024
26,pv051,3062.9929035730024
26,pv052,3062.9929035730024
26,pv053,3062.9929035730024
26,pv054,3062.9929035730024
26,pv061,918.8978710719007
26,pv062,918.8978710719007
26,pv063,918.8978710719007
26,pv064,918.8978710719007
26,pv071,918.8978710719007
26,pv072,918.8978710719007
26,pv073,918.8978710719007
26,pv074,918.8978710719007
26,pv081,918.8978710719007
26,pv082,918.8978710719007
26,pv083,918.8978710719007
26,pv084,918.8978710719007
26,pv091,918.8978710719007
26,pv092,918.8978710719007
26,pv093,918.8978710719007
26,pv094,918.8978710719007
26,pv101,918.8978710719007
26,pv102,918.8978710719007
26,pv103,918.8978710719007
26,pv104,918.8978710719007
26,pv111,918.8978710719007
26,pv112,918.8978710719007
26,pv113,918.8978710719007
26,pv114,918.8978710719007
27,pv011,3030.6645707445086
27,pv012,3030.6645707445086
27,pv013,3030.6645707445086
27,pv014,3030.6645707445086
27,pv021,3030.6645707445086
27,pv022,3030.6645707445086
27,pv023,3030.6645707445086
27,pv024,3030.6645707445086
27,pv031,3030.6645707445086
27,pv032,3030.6645707445086
27,pv033,3030.6645707445086
27,pv034,3030.6645707445086
27,pv041,3030.6645707445086
27,pv042,3030.6645707445086
27,pv043,3030.6645707445086
27,pv044,3030.6645707445086
27,pv051,3030.6645707445086
27,pv052,3030.6645707445086
27,pv053,3030.6645707445086
27,pv054,3030.6645707445086
27,pv061,909.1993712233526
27,pv062,909.1993712233526
27,pv063,909.1993712233526
27,pv064,909.1993712233526
27,pv071,909.1993712233526
27,pv072,909.1993712233526
27,pv073,909.1993712233526
27,pv074,909.1993712233526
27,pv081,909.1993712233526
27,pv082,909.1993712233526
27,pv083,909.1993712233526
27,pv084,909.1993712233526
27,pv091,909.1993712233526
27,pv092,909.1993712233526
27,pv093,909.1993712233526
27,pv094,909.1993712233526
27,pv101,909.1993712233526
27,pv102,909.1993712233526
27,pv103,909.1993712233526
27,pv104,909.1993712233526
27,pv111,909.1993712233526
27,pv112,909.1993712233526
27,pv113,909.1993712233526
27,pv114,909.1993712233526
28,pv011,2832.7031076998264
28,pv012,2832.7031076998264
28,pv013,2832.7031076998264
28,pv014,2832.7031076998264
28,pv021,2832.7031076998264
28,pv022,2832.7031076998264
28,pv023,2832.7031076998264
28,pv024,2832.7031076998264
28,pv031,2832.7031076998264
28,pv032,2832.7031076998264
28,pv033,2832.7031076998264
28,pv034,2832.7031076998264
28,pv041,2832.7031076998264
28,pv042,2832.7031076998264
28,pv043,2832.7031076998264
28,pv044,2832.7031076998264
28,pv051,2832.7031076998264
28,pv052,2832.7031076998264
28,pv053,2832.7031076998264
28,pv054,2832.7031076998264
28,pv061,849.8109323099479
28,pv062,849.8109323099479
28,pv063,849.8109323099479
28,pv064,849.8109323099479
28,pv071,849.8109323099479
28,pv072,849.8109323099479
28,pv073,849.8109323099479
28,pv074,849.8109323099479
28,pv081,849.8109323099479
28,pv082,849.8109323099479
28,pv083,849.8109323099479
28,pv084,849.8109323099479
28,pv091,849.8109323099479
28,pv092,849.8109323099479
28,pv093,849.8109323099479
28,pv094,849.8109323099479
28,pv101,849.8109323099479
28,pv102,849.8109323099479
28,pv103,849.8109323099479
28,pv104,849.8109323099479
28,pv111,849.8109323099479
28,pv112,849.8109323099479
28,pv113,849.8109323099479
28,pv114,849.8109323099479
29,pv011,2762.4588399300346
29,pv012,2762.4588399300346
29,pv013,2762.4588399300346
29,pv014,2762.4588399300346
29,pv021,2762.4588399300346
29,pv022,2762.4588399300346
29,pv023,2762.4588399300346
29,pv024,2762.4588399300346
29,pv031,2762.4588399300346
29,pv032,2762.4588399300346
29,pv033,2762.4588399300346
29,pv034,2762.4588399300346
29,pv041,2762.4588399300346
29,pv042,2762.4588399300346
29,pv043,2762.4588399300346
29,pv044,2762.4588399300346
29,pv051,2762.4588399300346
29,pv052,2762.4588399300346
29,pv053,2762.4588399300346
29,pv054,2762.4588399300346
29,pv061,828.7376519790105
29,pv062,828.7376519790105
29,pv063,828.7376519790105
29,pv064,828.7376519790105
29,pv071,828.7376519790105
29,pv072,828.7376519790105
29,pv073,828.7376519790105
29,pv074,828.7376519790105
29,pv081,828.7376519790105
29,pv082,828.7376519790105
29,pv083,828.7376519790105
29,pv084,828.7376519790105
29,pv091,828.7376519790105
29,pv092,828.7376519790105
29,pv093,828.7376519790105
29,pv094,828.7376519790105
29,pv101,828.7376519790105
29,pv102,828.7376519790105
29,pv103,828.7376519790105
29,pv104,828.7376519790105
29,pv111,828.7376519790105
29,pv112,828.7376519790105
29,pv113,828.7376519790105
29,pv114,828.7376519790105
30,pv011,2788.0022099003754
30,pv012,2788.0022099003754
30,pv013,2788.0022099003754
30,pv014,2788.0022099003754
30,pv021,2788.0022099003754
30,pv022,2788.0022099003754
30,pv023,2788.0022099003754
30,pv024,2788.0022099003754
30,pv031,2788.0022099003754
30,pv032,2788.0022099003754
30,pv033,2788.0022099003754
30,pv034,2788.0022099003754
30,pv041,2788.0022099003754
30,pv042,2788.0022099003754
30,pv043,2788.0022099003754
30,pv044,2788.0022099003754
30,pv051,2788.0022099003754
30,pv052,2788.0022099003754
30,pv053,2788.0022099003754
30,pv054,2788.0022099003754
30,pv061,836.4006629701126
30,pv062,836.4006629701126
30,pv063,836.4006629701126
30,pv064,836.4006629701126
30,pv071,836.4006629701126
30,pv072,836.4006629701126
30,pv073,836.4006629701126
30,pv074,836.4006629701126
30,pv081,836.4006629701126
30,pv082,836.4006629701126
30,pv083,836.4006629701126
30,pv084,836.4006629701126
30,pv091,836.4006629701126
30,pv092,836.4006629701126
30,pv093,836.4006629701126
30,pv094,836.4006629701126
30,pv101,836.4006629701126
30,pv102,836.4006629701126
30,pv103,836.4006629701126
30,pv104,836.4006629701126
30,pv111,836.4006629701126
30,pv112,836.4006629701126
30,pv113,836.4006629701126
30,pv114,836.4006629701126
31,pv011,2800.7738943856725
31,pv012,2800.7738943856725
31,pv013,2800.7738943856725
31,pv014,2800.7738943856725
31,pv021,2800.7738943856725
31,pv022,2800.7738943856725
31,pv023,2800.7738943856725
31,pv024,2800.7738943856725
31,pv031,2800.7738943856725
31,pv032,2800.7738943856725
31,pv033,2800.7738943856725
31,pv034,2800.7738943856725
31,pv041,2800.7738943856725
31,pv042,2800.7738943856725
31,pv043,2800.7738943856725
31,pv044,2800.7738943856725
31,pv051,2800.7738943856725
31,pv052,2800.7738943856725
31,pv053,2800.7738943856725
31,pv054,2800.7738943856725
31,pv061,840.2321683157019
31,pv062,840.2321683157019
31,pv063,840.2321683157019
31,pv064,840.2321683157019
31,pv071,840.2321683157019
31,pv072,840.2321683157019
31,pv073,840.2321683157019
31,pv074,840.2321683157019
31,pv081,840.2321683157019
31,pv082,840.2321683157019
31,pv083,840.2321683157019
31,pv084,840.2321683157019
31,pv091,840.2321683157019
31,pv092,840.2321683157019
31,pv093,840.2321683157019
31,pv094,840.2321683157019
31,pv101,840.2321683157019
31,pv102,840.2321683157019
31,pv103,840.2321683157019
31,pv104,840.2321683157019
31,pv111,840.2321683157019
31,pv112,840.2321683157019
31,pv113,840.2321683157019
31,pv114,840.2321683157019
32,pv011,2844.6765590337945
32,pv012,2844.6765590337945
32,pv013,2844.6765590337945
32,pv014,2844.6765590337945
32,pv021,2844.6765590337945
32,pv022,2844.6765590337945
32,pv023,2844.6765590337945
32,pv024,2844.6765590337945
32,pv031,2844.6765590337945
32,pv032,2844.6765590337945
32,pv033,2844.6765590337945
32,pv034,2844.6765590337945
32,pv041,2844.6765590337945
32,pv042,2844.6765590337945
32,pv043,2844.6765590337945
32,pv044,2844.6765590337945
32,pv051,2844.6765590337945
32,pv052,2844.6765590337945
32,pv053,2844.6765590337945
32,pv054,2844.6765590337945
32,pv061,853.4029677101383
32,pv062,853.4029677101383
32,pv063,853.4029677101383
32,pv064,853.4029677101383
32,pv071,853.4029677101383
32,pv072,853.4029677101383
32,pv073,853.4029677101383
32,pv074,853.4029677101383
32,pv081,853.4029677101383
32,pv082,853.4029677101383
32,pv083,853.4029677101383
32,pv084,853.4029677101383
32,pv091,853.4029677101383
32,pv092,853.4029677101383
32,pv093,853.4029677101383
32,pv094,853.4029677101383
32,pv101,853.4029677101383
32,pv102,853.4029677101383
32,pv103,853.4029677101383
32,pv104,853.4029677101383
32,pv111,853.4029677101383
32,pv112,853.4029677101383
32,pv113,853.4029677101383
32,pv114,853.4029677101383
33,pv011,2793.5891181790307
33,pv012,2793.5891181790307
33,pv013,2793.5891181790307
33,pv014,2793.5891181790307
33,pv021,2793.5891181790307
33,pv022,2793.5891181790307
33,pv023,2793.5891181790307
33,pv024,2793.5891181790307
33,pv031,2793.5891181790307
33,pv032,2793.5891181790307
33,pv033,2793.5891181790307
33,pv034,2793.5891181790307
33,pv041,2793.5891181790307
33,pv042,2793.5891181790307
33,pv043,2793.5891181790307
33,pv044,2793.5891181790307
33,pv051,2793.5891181790307
33,pv052,2793.5891181790307
33,pv053,2793.5891181790307
33,pv054,2793.5891181790307
33,pv061,838.0767354537093
33,pv062,838.0767354537093
33,pv063,838.0767354537093
33,pv064,838.0767354537093
33,pv071,838.0767354537093
33,pv072,838.0767354537093
33,pv073,838.0767354537093
33,pv074,838.0767354537093
33,pv081,838.0767354537093
33,pv082,838.0767354537093
33,pv083,838.0767354537093
33,pv084,838.0767354537093
33,pv091,838.0767354537093
33,pv092,838.0767354537093
33,pv093,838.0767354537093
33,pv094,838.0767354537093
33,pv101,838.0767354537093
33,pv102,838.0767354537093
33,pv103,838.0767354537093
33,pv104,838.0767354537093
33,pv111,838.0767354537093
33,pv112,838.0767354537093
33,pv113,838.0767354537093
33,pv114,838.0767354537093
34,pv011,2742.50237753383
34,pv012,2742.50237753383
34,pv013,2742.50237753383
34,pv014,2742.50237753383
34,pv021,2742.50237753383
34,pv022,2742.50237753383
34,pv023,2742.50237753383
34,pv024,2742.50237753383
34,pv031,2742.50237753383
34,pv032,2742.50237753383
34,pv033,2742.50237753383
34,pv034,2742.50237753383
34,pv041,2742.50237753383
34,pv042,2742.50237753383
34,pv043,2742.50237753383
34,pv044,2742.50237753383
34,pv051,2742.50237753383
34,pv052,2742.50237753383
34,pv053,2742.50237753383
34,pv054,2742.50237753383
34,pv061,822.7507132601489
34,pv062,822.7507132601489
34,pv063,822.7507132601489
34,pv064,822.7507132601489
34,pv071,822.7507132601489
34,pv072,822.7507132601489
34,pv073,822.7507132601489
34,pv074,822.7507132601489
34,pv081,822.7507132601489
34,pv082,822.7507132601489
34,pv083,822.7507132601489
34,pv084,822.7507132601489
34,pv091,822.7507132601489
34,pv092,822.7507132601489
34,pv093,822.7507132601489
34,pv094,822.7507132601489
34,pv101,822.7507132601489
34,pv102,822.7507132601489
34,pv103,822.7507132601489
34,pv104,822.7507132601489
34,pv111,822.7507132601489
34,pv112,822.7507132601489
34,pv113,822.7507132601489
34,pv114,822.7507132601489
35,pv011,2806.3608026500815
35,pv012,2806.3608026500815
35,pv013,2806.3608026500815
35,pv014,2806.3608026500815
35,pv021,2806.3608026500815
35,pv022,2806.3608026500815
35,pv023,2806.3608026500815
35,pv024,2806.3608026500815
35,pv031,2806.3608026500815
35,pv032,2806.3608026500815
35,pv033,2806.3608026500815
35,pv034,2806.3608026500815
35,pv041,2806.3608026500815
35,pv042,2806.3608026500815
35,pv043,2806.3608026500815
35,pv044,2806.3608026500815
35,pv051,2806.3608026500815
35,pv052,2806.3608026500815
35,pv053,2806.3608026500815
35,pv054,2806.3608026500815
35,pv061,841.9082407950245
35,pv062,841.9082407950245
35,pv063,841.9082407950245
35,pv064,841.9082407950245
35,pv071,841.9082407950245
35,pv072,841.9082407950245
35,pv073,841.9082407950245
35,pv074,841.9082407950245
35,pv081,841.9082407950245
35,pv082,841.9082407950245
35,pv083,841.9082407950245
35,pv084,841.9082407950245
35,pv091,841.9082407950245
35,pv092,841.9082407950245
35,pv093,841.9082407950245
35,pv094,841.9082407950245
35,pv101,841.9082407950245
35,pv102,841.9082407950245
35,pv103,841.9082407950245
35,pv104,841.9082407950245
35,pv111,841.9082407950245
35,pv112,841.9082407950245
35,pv113,841.9082407950245
35,pv114,841.9082407950245
36,pv011,2742.502377531894
36,pv012,2742.502377531894
36,pv013,2742.502377531894
36,pv014,2742.502377531894
36,pv021,2742.502377531894
36,pv022,2742.502377531894
36,pv023,2742.502377531894
36,pv024,2742.502377531894
36,pv031,2742.502377531894
36,pv032,2742.502377531894
36,pv033,2742.502377531894
36,pv034,2742.502377531894
36,pv041,2742.502377531894
36,pv042,2742.502377531894
36,pv043,2742.502377531894
36,pv044,2742.502377531894
36,pv051,2742.502377531894
36,pv052,2742.502377531894
36,pv053,2742.502377531894
36,pv054,2742.502377531894
36,pv061,822.7507132595683
36,pv062,822.7507132595683
36,pv063,822.7507132595683
36,pv064,822.7507132595683
